onset	duration	amount	Delay	choseAccept	RT	choseRight
13.042	4	71	176	0	1.671	0
22.075	4	32	111	0	0.814	0
30.141	4	22	21	0	1.053	0
40.191	4	31	76	1	0.989	1
54.224	4	70	108	1	1.338	1
62.257	4	36	140	0	0.934	0
72.306	4	58	36	1	0.622	1
78.34	4	71	76	1	0.936	1
84.389	4	56	93	1	0.849	1
98.456	4	55	107	0	0.956	0
107.489	4	25	176	0	0.675	0
119.538	4	23	110	0	0.527	0
129.571	4	23	176	0	0.519	0
137.621	4	49	140	0	0.801	0
144.671	4	45	72	1	1.345	1
151.704	4	54	126	0	0.701	0
160.754	4	82	74	1	0.909	1
167.787	4	23	134	0	0.586	0
179.836	4	74	52	1	0.756	1
190.886	4	75	41	1	0.713	1
202.919	4	41	174	0	0.725	0
207.969	4	39	104	0	1.025	0
217.002	4	34	176	0	0.543	0
230.035	4	42	145	0	0.72	0
245.101	4	67	41	1	0.681	1
264.15	4	62	180	0	0.87	0
273.2	4	28	132	0	0.905	0
284.233	4	78	108	0	1.02	0
295.283	4	25	70	0	1.132	0
306.332	4	65	156	0	0.907	0
