onset	duration	amount	Delay	choseAccept	RT	choseRight
17.991	4	40	159	1	1.043	0
28.024	4	78	129	1	0.899	0
38.073	4	73	44	1	1.333	0
49.123	4	29	58	1	0.869	0
57.173	4	41	55	1	0.84	0
67.206	4	28	123	1	1.085	0
76.256	4	33	163	1	1.219	0
83.305	4	48	128	1	1.046	0
92.338	4	35	171	1	0.71	0
99.371	4	65	156	1	0.744	0
110.404	4	50	59	1	0.874	0
120.438	4	25	74	1	1.211	0
132.47	4	22	27	1	1.129	0
143.503	4	31	76	1	0.936	0
153.553	4	23	134	1	1.157	0
161.586	4	22	21	1	1.247	0
173.619	4	79	92	1	0.961	0
194.652	4	43	120	1	1	0
208.701	4	45	26	1	0.893	0
216.735	4	24	125	1	1.228	0
223.768	4	25	70	1	0.92	0
234.834	4	28	59	1	0.836	0
243.9	4	39	104	1	0.964	0
254.95	4	36	140	1	0.901	0
263	4	45	157	1	0.908	0
275.033	4	54	126	1	0.767	0
284.082	4	28	163	1	0.821	0
289.132	4	36	114	1	0.894	0
295.165	4	49	172	1	0.485	0
309.215	4	82	74	1	0.652	0
