onset	duration	amount	Delay	choseAccept	RT	choseRight
16.268	4	69	172	1	1.018	1
23.318	4	66	71	1	0.949	1
34.385	4	29	75	1	1.023	1
42.434	4	57	89	1	0.954	1
51.484	4	23	61	1	1.46	1
58.517	4	30	23	1	1.39	1
70.55	4	77	24	1	0.89	1
78.583	4	32	111	1	1.134	1
97.649	4	27	91	1	1.313	1
102.699	4	70	108	1	0.835	1
111.749	4	52	139	1	0.853	1
122.799	4	41	174	1	0.789	1
133.832	4	65	137	1	0.919	1
142.881	4	72	95	1	0.749	1
149.948	4	24	87	1	1.379	1
158.981	4	23	176	1	1.389	1
166.014	4	27	130	1	1.038	1
179.047	4	58	73	1	0.668	1
196.113	4	67	41	1	0.763	1
204.146	4	56	172	1	0.775	1
210.179	4	75	41	1	0.848	1
233.228	4	71	76	1	0.86	1
241.262	4	25	176	1	1.181	1
249.295	4	31	74	1	0.922	1
258.344	4	44	143	1	0.79	1
276.377	4	32	57	1	0.919	1
281.444	4	28	132	1	1.239	1
289.477	4	71	176	1	0.757	1
298.51	4	25	141	1	0.998	1
309.543	4	23	110	1	1.278	1
