onset	duration	amount	Probability	choseAccept	RT	choseRight
17.788	4	79	0.49	0	0.912	0
23.838	4	24	0.91	1	0.798	1
39.887	4	22	0.96	1	0.836	1
46.92	4	21	0.93	1	0.785	1
58.97	4	52	0.47	0	0.729	0
73.036	4	58	0.62	0	0.967	0
81.086	4	78	0.42	0	1.288	0
88.119	4	31	0.61	0	1.331	0
96.169	4	35	0.73	1	1.044	1
109.202	4	82	0.31	0	0.966	0
119.251	4	84	0.25	0	0.692	0
139.284	4	22	0.89	1	1.17	1
149.317	4	57	0.51	0	0.801	0
158.384	4	83	0.3	0	0.751	0
171.433	4	61	0.5	0	1.389	0
186.483	4	74	0.39	0	1.127	0
197.532	4	64	0.33	0	0.859	0
206.565	4	28	0.63	0	1.435	0
214.599	4	78	0.26	0	1.089	0
220.632	4	72	0.33	0	0.677	0
232.681	4	82	0.25	0	0.597	0
239.731	4	22	0.98	1	1.115	1
246.764	4	41	0.6	0	0.926	0
256.797	4	33	0.8	1	1.212	1
264.83	4	76	0.26	0	0.77	0
273.863	4	25	0.91	1	0.756	1
281.896	4	68	0.64	0	0.713	0
286.963	4	73	0.74	1	0.801	1
298.013	4	83	0.28	0	0.737	0
309.046	4	79	0.45	0	0.867	0
