onset	duration	amount	Delay	choseAccept	RT	choseRight
16.325	4	24	89	1	1.082	1
23.359	4	67	103	0	1.4	0
34.408	4	50	41	1	0.671	1
42.442	4	25	70	1	0.709	1
51.474	4	60	124	0	1.228	0
58.507	4	22	27	1	0.867	1
70.557	4	71	176	0	1.729	0
78.59	4	24	125	0	1.168	0
97.639	4	23	61	1	1.182	1
102.689	4	66	71	1	1.068	1
111.739	4	64	89	1	1.13	1
122.772	4	34	176	0	1.009	0
133.805	4	65	159	0	1.416	0
142.855	4	49	140	0	1.077	0
149.888	4	67	41	1	0.78	1
158.921	4	58	73	1	0.787	1
165.971	4	43	120	0	1.641	0
179.003	4	48	128	1	1.345	1
196.036	4	29	58	1	1.583	1
204.086	4	77	142	0	1.373	0
210.119	4	55	107	1	0.852	1
233.168	4	29	44	1	0.859	1
241.201	4	83	105	1	0.977	1
249.235	4	56	93	1	0.927	1
258.268	4	27	91	0	1.198	0
276.317	4	81	58	1	1.005	1
281.367	4	57	89	1	0.939	1
289.4	4	49	172	0	1.193	0
298.433	4	77	24	1	0.84	1
309.483	4	23	42	0	1.726	0
