onset	duration	amount	Probability	choseAccept	RT	choseRight
18.108	4	83	0.32	0	1.211	1
24.142	4	76	0.44	0	0.633	1
40.191	4	39	0.49	0	0.944	1
47.224	4	71	0.36	0	0.743	1
59.257	4	21	0.96	1	0.677	0
73.29	4	41	0.63	1	0.732	0
81.323	4	31	0.61	0	1.067	1
88.373	4	42	0.58	0	0.593	1
96.406	4	58	0.46	0	0.632	1
109.455	4	73	0.74	1	0.782	0
119.488	4	82	0.23	0	0.773	1
139.521	4	29	0.83	1	0.692	0
149.554	4	35	0.73	1	0.683	0
158.587	4	25	0.89	1	0.625	0
171.62	4	82	0.47	0	0.8	1
186.67	4	52	0.47	0	1.118	1
197.719	4	23	0.96	1	0.741	0
206.752	4	82	0.48	0	1.003	1
214.786	4	24	0.96	1	0.649	0
220.835	4	64	0.33	0	0.88	1
232.885	4	75	0.24	0	0.638	1
239.918	4	46	0.21	0	0.701	1
246.968	4	33	0.91	1	0.723	0
257.001	4	50	0.57	0	0.953	1
265.034	4	82	0.25	0	0.704	1
274.067	4	55	0.44	0	0.639	1
282.1	4	70	0.34	0	0.582	1
287.166	4	57	0.51	0	0.716	1
298.216	4	56	0.49	0	0.785	1
309.266	4	58	0.42	0	0.719	1
