onset	duration	amount	Probability	choseAccept	RT	choseRight
14.785	4	56	0.49	1	1.283	1
22.834	4	40	0.39	0	0.905	0
37.884	4	41	0.6	1	0.858	1
43.917	4	42	0.6	1	0.726	1
53.95	4	52	0.47	1	1.158	1
62.983	4	76	0.44	1	1.541	1
73.033	4	25	0.89	0	1.316	0
78.099	4	22	0.98	0	1.118	0
83.166	4	84	0.25	0	1.705	0
88.215	4	82	0.31	1	1.771	1
103.248	4	58	0.46	1	1.607	1
110.281	4	29	0.83	0	1.378	0
120.314	4	77	0.43	1	1.083	1
127.364	4	22	0.89	0	0.762	0
135.414	4	70	0.34	1	1.167	1
141.464	4	64	0.34	0	1.492	0
151.497	4	81	0.1	1	0.998	1
163.546	4	77	0.38	1	1.025	1
171.579	4	68	0.64	0	1.319	0
193.628	4	72	0.33	1	1.272	1
201.661	4	61	0.67	1	1.081	1
211.694	4	39	0.3	0	1.515	0
218.744	4	21	0.93	0	1.106	0
235.777	4	63	0.27	0	1.705	0
245.81	4	76	0.43	1	1.097	1
258.859	4	39	0.49	1	1.242	1
269.892	4	21	0.97	0	1.522	0
280.925	4	35	0.78	1	1.104	1
293.975	4	40	0.79	1	1.399	1
309.024	4	72	0.34	1	1.014	1
