onset	duration	amount	Probability	choseAccept	RT	choseRight
13.65	4	56	0.44	1	1.981	1
21.683	4	83	0.32	0	1.247	0
36.732	4	70	0.34	0	2.104	0
42.766	4	64	0.33	0	1.08	0
52.815	4	58	0.45	1	2.104	1
61.848	4	79	0.49	0	1.434	0
71.914	4	74	0.39	0	1.816	0
76.981	4	71	0.36	0	1.485	0
82.047	4	53	0.54	1	1.892	1
87.097	4	76	0.44	0	1.566	0
102.163	4	57	0.51	0	1.67	0
109.196	4	46	0.77	1	1.926	1
119.229	4	49	0.71	1	2.337	1
126.262	4	70	0.39	0	1.594	0
134.295	4	72	0.4	0	1.758	0
140.328	4	33	0.8	1	2.71	1
150.361	4	75	0.24	0	2.07	0
162.41	4	40	0.71	1	1.998	1
170.443	4	82	0.23	0	1.832	0
192.509	4	82	0.25	0	2.049	0
200.559	4	42	0.6	1	2.154	1
210.591	4	60	0.51	0	1.228	0
217.625	4	76	0.26	0	1.76	0
234.674	4	75	0.48	1	2.298	1
244.707	4	33	0.91	1	2.228	1
257.739	4	83	0.52	1	2.177	1
268.772	4	82	0.31	0	2.316	0
279.822	4	43	0.69	0	2.518	0
292.888	4	40	0.66	1	2.091	1
307.921	4	71	0.19	0	1.532	0
