onset	duration	amount	Delay	choseAccept	RT	choseRight
15.289	4	23	176	0	1.88	1
22.339	4	32	111	0	1.516	1
33.389	4	50	129	0	1.888	1
41.422	4	35	171	0	1.669	1
50.471	4	83	105	1	2.338	0
57.504	4	24	87	0	1.654	1
69.537	4	36	114	0	2.227	1
77.57	4	28	123	0	1.584	1
96.619	4	44	92	0	2.324	1
101.669	4	29	75	0	1.75	1
110.718	4	41	55	1	1.668	0
121.768	4	74	52	1	1.452	0
132.817	4	34	43	1	2.404	0
141.867	4	41	27	1	1.482	0
148.917	4	67	41	1	1.827	0
157.966	4	34	176	0	1.713	1
165.016	4	58	36	1	2.274	0
178.049	4	66	58	1	1.478	0
195.098	4	25	108	0	1.465	1
203.148	4	27	91	0	1.331	1
209.197	4	71	76	1	1.829	0
232.23	4	43	38	1	2.073	0
240.279	4	60	124	0	1.628	1
248.312	4	57	89	0	1.842	1
257.345	4	25	141	0	1.574	1
275.378	4	27	142	0	1.95	1
280.444	4	36	140	0	2.401	1
288.494	4	67	103	0	2.168	1
297.544	4	39	161	0	1.242	1
308.576	4	71	176	0	1.312	1
