onset	duration	amount	Delay	choseAccept	RT	choseRight
20.061	4	67	74	1	0.974	1
30.11	4	83	105	0	0.844	0
39.143	4	27	130	0	0.649	0
50.21	4	34	176	0	0.62	0
64.276	4	35	171	0	0.746	0
79.325	4	66	145	0	0.564	0
85.375	4	62	180	0	0.875	0
102.408	4	23	61	0	0.725	0
110.441	4	23	176	0	0.5	0
121.491	4	43	38	1	0.97	1
126.541	4	32	111	0	0.783	0
131.607	4	36	114	0	0.626	0
144.64	4	66	71	1	1.158	1
161.672	4	24	89	0	1.295	0
169.722	4	69	172	0	0.543	0
177.755	4	45	26	1	0.942	1
190.788	4	32	57	0	1.083	0
200.838	4	23	134	0	0.586	0
206.888	4	22	27	0	1.427	0
217.921	4	25	176	0	0.665	0
225.97	4	85	129	0	0.568	0
235.02	4	44	92	0	0.991	0
241.053	4	39	95	0	0.604	0
251.086	4	22	21	0	2.238	0
260.136	4	77	161	0	0.98	0
267.185	4	33	163	0	0.632	0
278.235	4	23	42	0	1.139	0
288.285	4	67	23	1	0.854	1
298.318	4	45	107	0	0.599	0
309.367	4	67	103	0	0.589	0
