onset	duration	amount	Probability	choseAccept	RT	choseRight
18.428	4	53	0.54	1	1.331	0
24.461	4	21	0.93	0	1.128	1
40.494	4	62	0.18	0	1.828	1
47.544	4	58	0.42	0	1.081	1
59.593	4	31	0.61	0	1.313	1
73.643	4	49	0.44	0	1.684	1
81.693	4	43	0.69	1	1.587	0
88.726	4	76	0.44	0	0.985	1
96.759	4	79	0.49	0	1.949	1
109.808	4	23	0.83	0	1.811	1
119.858	4	30	0.7	0	2.24	1
139.907	4	72	0.34	0	1.274	1
149.94	4	62	0.3	0	0.852	1
158.99	4	22	0.96	1	1.599	0
172.039	4	72	0.5	1	1.527	0
187.072	4	21	0.96	1	1.483	0
198.122	4	81	0.1	1	1.191	0
207.155	4	64	0.34	0	0.916	1
215.205	4	22	0.89	0	1.373	1
221.238	4	39	0.49	0	0.829	1
233.287	4	56	0.68	1	1.496	0
240.32	4	21	0.97	1	1.485	0
247.354	4	70	0.39	0	0.95	1
257.403	4	75	0.24	0	0.998	1
265.453	4	58	0.45	0	0.737	1
274.503	4	78	0.42	0	1.033	1
282.552	4	61	0.67	1	0.889	0
287.602	4	31	0.79	1	1.667	0
298.652	4	77	0.38	0	0.875	1
309.701	4	56	0.44	0	1.184	1
