onset	duration	amount	Delay	choseAccept	RT	choseRight
14.263	4	23	42	0	1.688	1
19.314	4	71	176	1	1.901	0
34.362	4	50	129	0	1.476	1
50.395	4	58	73	1	1.667	0
60.445	4	65	137	1	2.056	0
69.478	4	41	55	1	1.839	0
77.511	4	77	142	1	1.83	0
85.543	4	29	58	0	1.398	1
98.593	4	55	163	0	1.603	1
115.642	4	63	37	1	1.874	0
125.675	4	34	43	1	1.545	0
133.708	4	83	105	1	1.351	0
141.758	4	45	107	1	1.677	0
153.79	4	32	57	0	2.492	1
162.823	4	73	44	1	1.451	0
171.873	4	23	61	0	1.465	1
180.922	4	85	129	1	1.439	0
190.955	4	24	89	0	1.022	1
200.988	4	66	71	1	1.517	0
212.038	4	75	60	1	1.082	0
222.071	4	44	92	1	1.977	0
229.104	4	77	24	1	1.064	0
239.136	4	61	141	1	1.512	0
244.186	4	50	59	1	1.157	0
249.236	4	43	38	1	1.323	0
264.269	4	44	143	1	1.882	0
272.302	4	67	103	1	1.6	0
282.351	4	72	95	1	1.439	0
298.4	4	23	77	0	1.502	1
308.45	4	74	52	1	1.211	0
