onset	duration	amount	Probability	choseAccept	RT	choseRight
15.313	4	21	0.93	0	1.387	1
20.362	4	64	0.33	0	1.104	1
35.412	4	23	0.83	0	1.244	1
51.444	4	21	0.96	0	0.941	1
61.493	4	33	0.91	1	1.621	0
70.526	4	29	0.83	0	1.707	1
78.559	4	24	0.91	0	1.117	1
86.609	4	77	0.38	0	1.186	1
99.641	4	53	0.48	1	1.679	0
116.674	4	79	0.45	1	1.254	0
126.707	4	82	0.48	1	1.302	0
134.756	4	49	0.56	1	1.38	0
142.789	4	73	0.74	1	1.052	0
154.822	4	42	0.6	1	1.343	0
163.854	4	72	0.5	1	1.479	0
172.887	4	41	0.63	1	1.076	0
181.92	4	28	0.89	0	2.079	1
191.986	4	43	0.69	1	2.762	0
202.019	4	57	0.3	0	0.847	1
213.068	4	62	0.18	0	0.692	1
223.101	4	83	0.3	0	1.026	1
230.134	4	63	0.57	1	1.189	0
240.184	4	50	0.48	1	1.602	0
245.234	4	31	0.61	1	1.51	0
250.283	4	46	0.77	1	0.91	0
265.315	4	76	0.43	1	2.018	0
273.365	4	45	0.37	0	0.891	1
283.414	4	81	0.1	0	0.719	1
299.447	4	32	0.57	1	1.76	0
309.48	4	46	0.21	0	0.748	1
