onset	duration	amount	Delay	choseAccept	RT	choseRight
14.553	4	23	176	0	1.477	1
21.587	4	32	111	0	1.376	1
32.62	4	50	129	1	1.45	0
40.669	4	35	171	0	1.484	1
49.719	4	83	105	1	1.692	0
56.769	4	24	87	0	2.398	1
68.818	4	36	114	0	1.865	1
76.868	4	28	123	0	1.539	1
95.917	4	44	92	1	2.085	0
100.984	4	29	75	0	1.763	1
110.034	4	41	55	1	1.99	0
121.067	4	74	52	1	1.913	0
132.1	4	34	43	1	2.163	0
141.133	4	41	27	1	1.72	0
148.182	4	67	41	1	1.932	0
157.216	4	34	176	0	1.617	1
164.265	4	58	36	1	2.01	0
177.315	4	66	58	1	2.392	0
194.348	4	25	108	0	2.093	1
202.381	4	27	91	0	2.604	1
208.415	4	71	76	1	1.589	0
231.463	4	43	38	1	1.677	0
239.496	4	60	124	1	1.912	0
247.529	4	57	89	1	2.692	0
256.562	4	25	141	0	1.596	1
274.628	4	27	142	0	2.298	1
279.695	4	36	140	0	1.404	1
287.728	4	67	103	1	1.476	0
296.761	4	39	161	0	1.819	1
307.811	4	71	176	1	1.8	0
