onset	duration	amount	Delay	choseAccept	RT	choseRight
12.053	4	29	44	1	1.288	0
20.087	4	65	156	1	1.026	0
35.119	4	27	130	1	1.217	0
41.169	4	57	89	1	1.048	0
51.235	4	33	78	1	1.066	0
60.301	4	55	107	1	0.724	0
70.35	4	34	43	1	1.005	0
75.4	4	28	59	1	0.721	0
80.45	4	50	41	1	0.606	0
85.5	4	64	89	1	0.63	0
100.532	4	67	23	1	0.765	0
107.565	4	65	159	1	0.975	0
117.598	4	30	36	1	0.911	0
124.631	4	25	108	0	1.28	1
132.68	4	23	110	0	1.052	1
138.73	4	39	104	1	0.659	0
148.763	4	39	161	1	0.995	0
160.796	4	24	125	0	1.066	1
168.845	4	41	129	1	0.641	0
190.894	4	25	70	1	0.942	0
198.944	4	79	92	1	0.82	0
208.993	4	85	129	1	0.679	0
216.026	4	66	71	1	0.746	0
233.075	4	29	75	1	0.942	0
243.125	4	45	26	1	0.874	0
256.174	4	65	137	1	0.631	0
267.207	4	58	55	1	0.614	0
278.239	4	29	58	1	0.625	0
291.272	4	25	74	1	0.96	0
306.305	4	41	27	1	0.73	0
