onset	duration	amount	Delay	choseAccept	RT	choseRight
16.238	4	66	58	1	0.879	0
23.271	4	45	157	1	0.808	0
34.32	4	24	87	1	0.692	0
42.37	4	52	139	1	1.363	0
51.402	4	80	39	1	0.929	0
58.435	4	54	22	1	0.844	0
70.468	4	25	176	0	1.046	1
78.518	4	48	128	1	0.796	0
97.567	4	49	172	1	0.826	0
102.616	4	39	95	1	1.113	0
111.666	4	55	163	1	0.686	0
122.715	4	41	174	1	0.815	0
133.765	4	50	59	1	0.816	0
142.831	4	23	77	1	0.701	0
149.881	4	58	73	1	0.72	0
158.947	4	75	41	1	0.727	0
165.98	4	45	72	1	0.627	0
179.029	4	54	126	1	0.642	0
196.078	4	36	140	1	0.836	0
204.128	4	22	21	1	1.26	0
210.161	4	72	95	1	1.231	0
233.226	4	77	24	1	0.815	0
241.276	4	78	129	1	0.687	0
249.309	4	24	89	0	1.324	1
258.358	4	63	37	1	0.909	0
276.391	4	22	27	1	1.15	0
281.457	4	73	44	1	0.715	0
289.507	4	45	107	1	0.863	0
298.539	4	40	159	1	1.297	0
309.572	4	81	58	1	0.746	0
