onset	duration	amount	Probability	choseAccept	RT	choseRight
15.297	4	82	0.31	0	1.125	1
20.346	4	31	0.79	1	0.713	0
35.396	4	28	0.63	1	1.03	0
51.428	4	62	0.18	0	0.782	1
61.494	4	77	0.38	0	1.031	1
70.544	4	36	0.59	1	1.222	0
78.593	4	35	0.78	1	0.857	0
86.643	4	31	0.61	1	1.041	0
99.676	4	58	0.46	0	0.825	1
116.708	4	63	0.27	0	0.895	1
126.757	4	76	0.43	0	1.516	1
134.807	4	53	0.48	0	1.838	1
142.857	4	41	0.6	1	1.453	0
154.906	4	75	0.24	0	0.702	1
163.94	4	46	0.33	0	0.732	1
172.988	4	73	0.74	1	0.996	0
182.021	4	77	0.39	0	1.216	1
192.071	4	81	0.1	0	0.952	1
202.12	4	58	0.62	1	0.984	0
213.186	4	42	0.6	1	0.996	0
223.219	4	49	0.56	1	0.895	0
230.252	4	21	0.96	1	1.373	0
240.285	4	61	0.5	1	1.402	0
245.351	4	22	0.98	1	1.04	0
250.401	4	82	0.25	0	1.387	1
265.45	4	79	0.45	1	1.702	0
273.484	4	22	0.96	1	0.918	0
283.533	4	47	0.72	1	0.871	0
299.582	4	78	0.42	0	1.226	1
309.631	4	63	0.57	1	0.997	0
