onset	duration	amount	Probability	choseAccept	RT	choseRight
18.312	4	61	0.67	1	1.39	0
24.345	4	83	0.3	0	0.822	1
40.394	4	35	0.73	1	1.121	0
47.427	4	35	0.7	1	0.862	0
59.46	4	62	0.3	0	0.771	1
73.509	4	50	0.48	0	0.973	1
81.542	4	30	0.7	1	0.771	0
88.575	4	83	0.28	0	0.805	1
96.608	4	83	0.52	1	1.478	0
109.657	4	24	0.91	1	0.753	0
119.707	4	82	0.29	0	0.738	1
139.739	4	72	0.5	1	0.916	0
149.789	4	40	0.79	1	1.097	0
158.821	4	64	0.33	0	1.068	1
171.871	4	79	0.49	1	1.518	0
186.937	4	56	0.68	1	1.028	0
197.969	4	44	0.44	0	1.533	1
207.019	4	64	0.34	0	0.919	1
215.053	4	25	0.89	1	0.687	0
221.085	4	56	0.44	0	1.121	1
233.134	4	22	0.89	1	1.039	0
240.167	4	71	0.36	0	0.985	1
247.217	4	66	0.25	0	1.131	1
257.266	4	23	0.83	1	1.732	0
265.316	4	39	0.3	0	0.752	1
274.349	4	40	0.71	1	1.045	0
282.382	4	72	0.34	0	0.731	1
287.448	4	55	0.44	0	0.985	1
298.498	4	71	0.19	0	0.753	1
309.547	4	74	0.39	0	0.815	1
