onset	duration	amount	Probability	choseAccept	RT	choseRight
19.331	4	46	0.77	1	1.445	1
29.364	4	53	0.54	1	1.295	1
38.396	4	70	0.34	0	0.941	0
49.429	4	77	0.43	0	1.097	0
63.478	4	52	0.47	0	1.703	0
78.528	4	21	0.97	0	2.235	0
84.562	4	58	0.42	0	1.247	0
101.626	4	33	0.62	1	0.937	1
109.659	4	45	0.37	0	0.994	0
120.692	4	43	0.69	1	1.052	1
125.742	4	82	0.47	1	1.524	1
130.792	4	76	0.26	0	1.029	0
143.841	4	42	0.58	1	1.201	1
160.89	4	49	0.51	1	1.798	1
168.94	4	70	0.61	1	1.017	1
177.006	4	82	0.09	0	0.769	0
190.055	4	83	0.32	0	0.961	0
200.088	4	60	0.51	1	1.225	1
206.121	4	79	0.33	0	1.009	0
217.154	4	39	0.49	0	1.765	0
225.22	4	49	0.44	0	1.532	0
234.286	4	49	0.71	1	0.952	1
240.319	4	29	0.83	1	1.022	1
250.352	4	75	0.48	1	1.578	1
259.385	4	68	0.64	1	1.023	1
266.418	4	78	0.26	0	0.833	0
277.467	4	52	0.41	0	0.837	0
287.5	4	33	0.91	1	1.935	1
297.566	4	54	0.52	1	1.474	1
308.599	4	49	0.43	0	1.557	0
