onset	duration	amount	Delay	choseAccept	RT	choseRight
16.055	4	32	111	1	1.641	1
25.088	4	56	93	1	0.854	1
33.138	4	23	134	0	1.323	0
43.171	4	78	108	1	1.052	1
57.237	4	74	52	1	0.764	1
65.27	4	28	163	0	1.195	0
75.319	4	28	132	0	1.548	0
81.369	4	35	171	0	1.491	0
87.402	4	58	36	1	1.093	1
101.434	4	43	38	1	0.907	1
110.484	4	33	163	0	1.465	0
122.55	4	27	91	1	0.707	1
132.583	4	70	108	1	0.793	1
140.616	4	54	23	1	0.635	1
147.665	4	50	129	1	1.212	1
154.698	4	34	176	1	1.254	1
163.731	4	58	53	1	0.89	1
170.764	4	67	103	1	0.86	1
182.797	4	23	61	0	1.934	0
193.846	4	41	55	1	0.966	1
205.896	4	43	120	1	1.026	1
210.945	4	42	145	1	0.985	1
219.995	4	71	88	1	0.792	1
233.027	4	82	74	1	0.711	1
248.077	4	60	124	1	0.995	1
267.126	4	31	74	1	1.829	1
276.175	4	76	161	1	0.867	1
287.225	4	83	105	1	0.757	1
298.257	4	61	141	1	1.057	1
309.307	4	28	123	1	1.718	1
