onset	duration	amount	Delay	choseAccept	RT	choseRight
20.21	4	24	87	0	1.327	0
30.243	4	50	129	0	1.205	0
39.276	4	61	141	0	1.123	0
50.309	4	23	42	0	0.955	0
64.342	4	23	77	0	1.298	0
79.391	4	23	61	0	0.954	0
85.424	4	50	41	1	1.281	1
102.457	4	43	38	1	1.666	1
110.523	4	43	120	0	0.989	0
121.573	4	69	172	0	1.182	0
126.639	4	58	53	1	1.203	1
131.705	4	25	108	0	0.945	0
144.738	4	33	103	0	0.769	0
161.787	4	34	43	0	1.254	0
169.837	4	66	58	1	1.665	1
177.887	4	80	145	0	0.813	0
190.953	4	81	58	0	1.655	0
200.986	4	39	161	0	0.832	0
207.035	4	41	55	0	1.012	0
218.085	4	65	137	0	1.136	0
226.151	4	29	75	0	0.797	0
235.218	4	58	72	0	1.133	0
241.267	4	75	60	0	1.136	0
251.317	4	66	145	0	0.988	0
260.35	4	24	125	0	0.844	0
267.383	4	32	74	0	1.172	0
278.432	4	67	23	1	1.314	1
288.482	4	45	157	0	1.192	0
298.515	4	74	121	0	1.303	0
309.564	4	50	59	1	1.124	1
