onset	duration	amount	Delay	choseAccept	RT	choseRight
19.586	4	25	70	0	2.198	1
29.635	4	22	27	0	0.965	1
38.685	4	74	121	1	1.295	0
49.718	4	55	163	n/a	n/a	n/a
63.767	4	75	60	1	0.776	0
78.8	4	78	129	1	0.732	0
84.833	4	28	163	0	0.682	1
101.883	4	35	171	1	0.808	0
109.916	4	42	145	1	2.433	0
120.965	4	77	24	1	1.203	0
126.032	4	80	39	1	0.676	0
131.082	4	66	58	1	0.87	0
144.131	4	23	110	0	0.949	1
161.181	4	31	76	0	1.889	1
169.214	4	39	104	0	2.847	1
177.263	4	71	88	1	0.581	0
190.296	4	50	59	1	1.08	0
200.329	4	49	172	1	2.929	0
206.362	4	23	77	0	0.599	1
217.412	4	29	75	0	1.823	1
225.445	4	24	87	0	0.744	1
234.478	4	36	114	1	1.64	0
240.511	4	65	137	1	0.604	0
250.561	4	45	26	1	1.4	0
259.61	4	65	159	1	1.049	0
266.643	4	56	172	1	2.054	0
277.693	4	75	41	1	0.974	0
287.726	4	33	103	0	0.864	1
297.776	4	33	78	0	1.666	1
308.825	4	66	145	1	1.302	0
