onset	duration	amount	Probability	choseAccept	RT	choseRight
16.132	4	58	0.46	1	1.902	0
25.165	4	21	0.97	0	2.052	1
33.198	4	30	0.7	0	1.624	1
43.231	4	33	0.62	0	1.737	1
57.263	4	54	0.52	1	1.862	0
65.313	4	77	0.38	1	2.068	0
75.362	4	76	0.43	0	0.949	1
81.412	4	63	0.57	1	1.846	0
87.445	4	77	0.43	0	0.961	1
101.478	4	32	0.57	0	1.68	1
110.527	4	75	0.24	0	1.55	1
122.577	4	85	0.59	1	1.604	0
132.609	4	50	0.57	1	1.335	0
140.659	4	56	0.44	0	2.057	1
147.692	4	62	0.18	0	1.288	1
154.742	4	58	0.83	1	1.622	0
163.774	4	57	0.3	0	1.506	1
170.807	4	35	0.78	0	1.43	1
182.857	4	53	0.48	0	1.482	1
193.906	4	41	0.63	0	2.43	1
205.972	4	40	0.79	1	2.323	0
211.022	4	47	0.72	1	2.011	0
220.055	4	29	0.83	0	1.216	1
233.121	4	25	0.89	1	1.451	0
248.17	4	23	0.96	0	1.332	1
267.236	4	66	0.25	0	2.083	1
276.285	4	40	0.39	0	1.352	1
287.319	4	49	0.56	1	2.315	0
298.384	4	42	0.6	1	1.906	0
309.417	4	82	0.29	0	1.411	1
