onset	duration	amount	Probability	choseAccept	RT	choseRight
17.151	4	79	0.49	0	1.551	0
23.201	4	24	0.91	0	1.289	0
39.233	4	22	0.96	0	1.309	0
46.266	4	21	0.93	0	1.189	0
58.315	4	52	0.47	0	1.219	0
72.348	4	58	0.62	1	1.593	1
80.398	4	78	0.42	0	1.698	0
87.447	4	31	0.61	0	1.646	0
95.497	4	35	0.73	0	1.146	0
108.546	4	82	0.31	0	1.954	0
118.579	4	84	0.25	0	0.85	0
138.645	4	22	0.89	1	2.327	1
148.677	4	57	0.51	0	2.56	0
157.71	4	83	0.3	0	0.777	0
170.743	4	61	0.5	0	1.469	0
185.792	4	74	0.39	0	1.33	0
196.858	4	64	0.33	0	0.907	0
205.891	4	28	0.63	0	1.317	0
213.941	4	78	0.26	0	1.612	0
219.99	4	72	0.33	0	1.365	0
232.04	4	82	0.25	1	2.744	1
239.073	4	22	0.98	0	1.564	0
246.122	4	41	0.6	1	1.998	1
256.172	4	33	0.8	0	1.214	0
264.238	4	76	0.26	0	1.571	0
273.271	4	25	0.91	0	1.233	0
281.32	4	68	0.64	1	1.929	1
286.37	4	73	0.74	1	0.961	1
297.403	4	83	0.28	0	1.506	0
308.436	4	79	0.45	0	1.588	0
