onset	duration	amount	Delay	choseAccept	RT	choseRight
19.731	4	25	70	0	1.65	1
29.781	4	22	27	1	1.065	0
38.831	4	74	121	0	1.508	1
49.864	4	55	163	0	1.278	1
63.913	4	75	60	1	1.217	0
78.963	4	78	129	0	1.359	1
84.996	4	28	163	0	0.792	1
102.029	4	35	171	0	1.17	1
110.079	4	42	145	0	0.832	1
121.128	4	77	24	1	1.348	0
126.178	4	80	39	0	1.537	1
131.228	4	66	58	1	1.745	0
144.261	4	23	110	1	0.937	0
161.294	4	31	76	1	0.993	0
169.327	4	39	104	0	0.862	1
177.393	4	71	88	0	1.171	1
190.427	4	50	59	0	1.492	1
200.476	4	49	172	0	1.016	1
206.525	4	23	77	0	1.01	1
217.558	4	29	75	0	1.195	1
225.592	4	24	87	0	1.029	1
234.641	4	36	114	0	0.637	1
240.691	4	65	137	0	0.603	1
250.741	4	45	26	1	1.146	0
259.774	4	65	159	0	1.201	1
266.824	4	56	172	0	0.586	1
277.873	4	75	41	1	1.744	0
287.906	4	33	103	0	1.654	1
297.956	4	33	78	1	1.082	0
309.022	4	66	145	0	1.337	1
