onset	duration	amount	Probability	choseAccept	RT	choseRight
15.547	4	33	0.62	0	1.946	0
24.596	4	70	0.34	0	1.191	0
32.63	4	68	0.64	1	1.752	1
42.663	4	56	0.49	0	1.367	0
56.712	4	33	0.91	1	1.2	1
64.762	4	49	0.56	1	3.125	1
74.795	4	83	0.52	1	2.521	1
80.828	4	54	0.52	0	1.326	0
86.861	4	35	0.7	1	1.243	1
100.911	4	23	0.96	1	3.048	1
109.944	4	85	0.59	0	3.037	0
121.977	4	31	0.61	0	1.551	0
132.026	4	57	0.58	0	1.449	0
140.076	4	64	0.34	0	0.953	0
147.109	4	84	0.25	0	0.992	0
154.142	4	35	0.73	1	2.062	1
163.175	4	36	0.59	0	1.364	0
170.225	4	21	0.93	0	2.446	0
182.275	4	50	0.39	0	1.21	0
193.308	4	57	0.3	0	1.025	0
205.341	4	21	0.97	1	1.914	1
210.391	4	50	0.48	0	1.711	0
219.457	4	83	0.28	0	1.435	0
232.507	4	25	0.91	1	2.156	1
247.54	4	78	0.26	0	1.945	0
266.606	4	30	0.7	1	2.79	1
275.639	4	83	0.3	0	1.653	0
286.672	4	73	0.74	1	1.057	1
297.705	4	47	0.72	1	2.449	1
308.754	4	24	0.91	1	1.527	1
