onset	duration	amount	Delay	choseAccept	RT	choseRight
14.491	4	62	180	0	1.425	0
19.541	4	31	74	0	1.519	0
34.607	4	28	123	0	1.979	0
50.673	4	25	176	0	1.2	0
60.723	4	50	41	1	1.921	1
69.756	4	41	174	0	1.211	0
77.806	4	32	57	1	2.448	1
85.855	4	45	157	0	0.797	0
98.922	4	67	23	1	1.375	1
115.971	4	36	140	0	0.847	0
126.021	4	64	89	0	0.843	0
134.054	4	71	76	0	1.929	0
142.12	4	58	73	0	1.313	0
154.17	4	41	129	0	1.024	0
163.203	4	82	74	1	1.56	1
172.236	4	24	125	0	0.825	0
181.269	4	69	172	0	1.525	0
191.302	4	43	19	1	1.455	1
201.335	4	76	161	0	2.163	0
212.385	4	74	52	1	1.203	1
222.435	4	23	134	0	0.846	0
229.484	4	27	142	0	0.798	0
239.551	4	25	108	0	0.847	0
244.617	4	58	55	0	1.424	0
249.667	4	40	159	0	0.793	0
264.717	4	48	128	0	0.701	0
272.766	4	34	176	0	1.652	0
282.833	4	52	139	0	0.738	0
298.866	4	63	37	1	1.365	1
308.899	4	83	105	0	1.497	0
