onset	duration	amount	Delay	choseAccept	RT	choseRight
19.125	4	73	44	1	1.64	0
24.175	4	79	92	0	0.954	1
34.208	4	23	61	0	1.052	1
43.258	4	70	108	0	0.752	1
50.308	4	30	36	1	1.553	0
68.374	4	72	95	0	1.182	1
79.423	4	58	53	1	2.272	0
89.456	4	54	126	0	1.336	1
104.506	4	71	176	0	2.287	1
113.556	4	24	89	0	1.142	1
126.589	4	23	176	0	0.699	1
136.638	4	44	143	0	0.921	1
153.671	4	24	38	1	1.71	0
158.721	4	25	141	0	1.522	1
172.754	4	67	41	0	1.939	1
180.787	4	28	59	0	1.301	1
186.837	4	60	124	0	1.293	1
195.87	4	58	72	0	1.08	1
204.92	4	22	21	1	1.354	0
212.953	4	41	55	0	1.961	1
221.019	4	58	36	1	1.855	0
230.052	4	27	91	0	0.871	1
239.085	4	43	120	0	0.803	1
246.135	4	32	111	0	0.677	1
252.168	4	23	42	1	1.657	0
264.201	4	67	103	0	0.696	1
274.251	4	49	140	0	0.643	1
286.284	4	55	107	0	0.797	1
299.333	4	80	145	0	1.083	1
309.383	4	25	74	0	1.233	1
