onset	duration	amount	Probability	choseAccept	RT	choseRight
14.66	4	24	0.91	1	1.947	1
19.71	4	57	0.51	1	1.393	1
34.742	4	39	0.49	0	1.873	0
50.775	4	55	0.44	1	2.215	1
60.808	4	63	0.57	1	1.142	1
69.841	4	47	0.72	1	1.213	1
77.874	4	50	0.57	1	1.651	1
85.923	4	35	0.78	1	2.37	1
98.956	4	72	0.34	0	1.617	0
116.005	4	58	0.46	1	1.711	1
126.038	4	53	0.48	1	1.702	1
134.072	4	74	0.39	1	1.587	1
142.104	4	33	0.91	1	1.307	1
154.137	4	43	0.69	1	1.378	1
163.17	4	83	0.32	0	1.576	0
172.203	4	24	0.96	0	1.743	0
181.236	4	57	0.58	1	1.27	1
191.269	4	40	0.66	1	1.405	1
201.301	4	49	0.44	1	1.396	1
212.334	4	82	0.23	0	1.163	0
222.384	4	21	0.93	0	1.921	0
229.417	4	22	0.98	0	0.943	0
239.45	4	84	0.25	0	1.646	0
244.516	4	52	0.47	1	1.084	1
249.583	4	42	0.58	1	1.409	1
264.615	4	32	0.57	1	2.104	1
272.648	4	46	0.77	1	1.255	1
282.681	4	62	0.3	1	2.006	1
298.714	4	23	0.83	0	1.26	0
308.747	4	46	0.33	1	1.627	1
