onset	duration	amount	Delay	choseAccept	RT	choseRight
15.083	4	58	53	1	0.654	1
23.133	4	71	88	1	0.64	1
38.183	4	42	145	1	0.618	1
44.232	4	77	142	1	0.455	1
54.282	4	29	58	1	0.367	1
63.332	4	54	22	1	0.371	1
73.365	4	85	129	1	0.504	1
78.415	4	27	91	1	0.406	1
83.464	4	58	55	1	0.445	1
88.514	4	58	36	1	0.668	1
103.564	4	40	159	1	0.568	1
110.614	4	60	124	1	0.636	1
120.663	4	61	141	1	0.52	1
127.713	4	23	176	1	0.661	1
135.746	4	35	171	1	0.594	1
141.779	4	58	72	1	0.99	1
151.812	4	23	61	1	0.413	1
163.862	4	67	23	1	0.357	1
171.895	4	66	145	1	0.368	1
193.961	4	75	41	1	0.315	1
201.994	4	78	129	1	0.417	1
212.044	4	48	128	1	0.352	1
219.094	4	80	39	1	0.392	1
236.126	4	52	139	1	0.412	1
246.176	4	70	108	1	0.413	1
259.209	4	25	141	1	0.333	1
270.275	4	39	95	1	0.732	1
281.325	4	23	134	1	0.268	1
294.375	4	24	89	1	0.332	1
309.424	4	25	70	1	0.791	1
