onset	duration	amount	Delay	choseAccept	RT	choseRight
16.147	4	41	55	1	0.569	1
25.196	4	49	140	1	0.45	1
33.246	4	31	74	1	0.335	1
43.296	4	50	41	1	0.357	1
57.329	4	34	176	1	0.473	1
65.362	4	74	52	1	0.375	1
75.395	4	45	107	1	0.551	1
81.445	4	66	71	1	0.533	1
87.494	4	33	103	1	0.599	1
101.561	4	69	172	1	0.709	1
110.594	4	33	163	1	0.551	1
122.643	4	54	126	1	0.386	1
132.693	4	32	111	1	0.342	1
140.726	4	54	23	1	0.407	1
147.759	4	65	137	1	0.403	1
154.826	4	76	161	1	0.379	1
163.859	4	80	145	1	0.38	1
170.892	4	77	24	1	0.338	1
182.941	4	39	161	1	0.344	1
193.974	4	78	108	1	0.616	1
206.024	4	56	93	1	0.689	1
211.074	4	55	163	1	0.519	1
220.124	4	31	76	1	0.506	1
233.157	4	77	161	1	0.421	1
248.206	4	32	74	1	0.415	1
267.239	4	32	57	1	0.36	1
276.272	4	25	176	1	0.432	1
287.338	4	36	140	1	0.795	1
298.371	4	24	38	1	0.358	1
309.404	4	27	130	1	0.462	1
