onset	duration	amount	Delay	choseAccept	RT	choseRight
14.86	4	28	132	0	1.559	0
22.893	4	73	44	1	1.519	1
37.943	4	70	108	0	1.393	0
43.976	4	34	43	0	1.438	0
54.01	4	65	156	0	1.16	0
63.043	4	49	140	0	1.395	0
73.076	4	41	174	0	1.215	0
78.142	4	58	53	0	3.4	0
83.209	4	31	74	0	2.082	0
88.276	4	52	139	0	1.661	0
103.309	4	43	19	1	1.243	1
110.342	4	39	95	0	1.582	0
120.392	4	60	124	0	1.375	0
127.425	4	36	140	0	1.319	0
135.475	4	23	42	0	1.766	0
141.525	4	80	39	1	2.068	1
151.575	4	24	139	0	1.669	0
163.624	4	43	38	0	2.403	0
171.674	4	24	38	0	1.406	0
193.707	4	45	72	0	1.69	0
201.741	4	48	128	0	2.029	0
211.79	4	42	145	0	1.317	0
218.84	4	39	161	0	1.584	0
235.89	4	32	57	0	1.736	0
245.94	4	23	134	0	1.291	0
258.973	4	44	143	0	1.488	0
270.007	4	76	161	0	1.774	0
281.039	4	23	176	0	3.428	0
294.072	4	44	92	n/a	n/a	n/a
309.122	4	69	172	0	0.901	0
