onset	duration	amount	Probability	choseAccept	RT	choseRight
13.937	4	79	0.45	0	3.207	1
18.987	4	40	0.66	0	1.632	1
34.036	4	74	0.39	0	1.173	1
50.069	4	55	0.44	0	1.509	1
60.103	4	79	0.49	n/a	n/a	n/a
69.153	4	22	0.96	0	1.91	1
77.186	4	45	0.37	0	1.311	1
85.219	4	56	0.68	0	2.9	1
98.269	4	42	0.6	0	3.125	1
115.302	4	28	0.89	0	3.063	1
125.352	4	71	0.36	0	1.24	1
133.385	4	49	0.43	0	2.154	1
141.418	4	39	0.3	0	0.887	1
153.451	4	56	0.44	0	2.003	1
162.484	4	32	0.57	0	1.764	1
171.534	4	81	0.1	0	1.405	1
180.567	4	50	0.39	0	1.192	1
190.601	4	62	0.3	0	2.645	1
200.634	4	53	0.54	0	1.156	1
211.667	4	79	0.33	0	1.142	1
221.7	4	23	0.83	0	2.411	1
228.733	4	30	0.7	0	1.542	1
238.767	4	77	0.38	n/a	n/a	n/a
243.833	4	63	0.57	0	3.592	1
248.883	4	72	0.33	0	2.504	1
263.916	4	35	0.73	1	2.648	0
271.949	4	83	0.52	1	2.065	0
281.983	4	68	0.64	0	3.324	1
298.016	4	25	0.91	0	3.504	1
308.049	4	63	0.27	0	0.865	1
