onset	duration	amount	Probability	choseAccept	RT	choseRight
13.025	4	42	0.58	0	2.459	0
22.074	4	49	0.51	0	2.257	0
30.107	4	82	0.48	1	1.264	1
40.157	4	44	0.44	0	1.23	0
54.223	4	58	0.83	1	1.825	1
62.256	4	40	0.39	0	1.089	0
72.289	4	41	0.6	0	1.686	0
78.322	4	83	0.52	1	1.409	1
84.356	4	65	0.55	1	1.681	1
98.388	4	77	0.39	0	1.259	0
107.422	4	33	0.62	0	1.151	0
119.471	4	40	0.66	0	2.506	0
129.504	4	39	0.3	0	1.456	0
137.537	4	40	0.71	0	1.936	0
144.571	4	79	0.45	1	1.419	1
151.604	4	79	0.33	0	0.88	0
160.653	4	78	0.26	0	1.133	0
167.703	4	57	0.51	1	1.305	1
179.736	4	25	0.89	0	1.583	0
190.786	4	36	0.59	0	2.045	0
202.835	4	53	0.48	1	2.611	1
207.885	4	63	0.27	0	1.209	0
216.918	4	35	0.7	1	1.785	1
229.968	4	84	0.25	0	1.004	0
245	4	46	0.21	0	1.123	0
264.033	4	52	0.41	1	1.926	1
273.066	4	23	0.96	0	1.33	0
284.116	4	49	0.56	1	2.221	1
295.149	4	24	0.91	0	1.026	0
306.182	4	60	0.51	1	1.283	1
