onset	duration	amount	Probability	choseAccept	RT	choseRight
16.421	4	76	0.44	0	2.61	1
26.454	4	77	0.43	1	1.648	0
36.487	4	32	0.57	1	2.822	0
47.52	4	24	0.96	1	1.755	0
55.553	4	72	0.4	0	1.564	1
65.603	4	71	0.19	0	1.637	1
74.653	4	58	0.42	1	1.571	0
81.686	4	40	0.39	0	1.179	1
90.736	4	44	0.44	0	3.209	1
97.769	4	78	0.42	1	3.431	0
108.818	4	61	0.5	1	3.771	0
118.851	4	40	0.71	n/a	n/a	n/a
130.901	4	70	0.39	0	1.115	1
141.951	4	43	0.69	1	2.045	0
151.984	4	62	0.18	0	2.09	1
160.017	4	23	0.83	0	3.834	1
172.066	4	62	0.3	1	1.604	0
193.116	4	46	0.21	0	2.803	1
207.165	4	83	0.32	0	2.888	1
215.198	4	79	0.45	0	1.471	1
222.231	4	49	0.71	1	1.219	0
233.264	4	52	0.41	1	0.928	0
242.297	4	39	0.49	0	2.51	1
253.347	4	22	0.96	1	2.198	0
261.397	4	41	0.6	1	1.045	0
273.43	4	63	0.27	1	1.626	0
282.479	4	79	0.49	1	1.56	0
287.529	4	56	0.44	1	1.428	0
293.562	4	74	0.39	1	1.423	0
307.595	4	75	0.48	1	1.361	0
