onset	duration	amount	Probability	choseAccept	RT	choseRight
16.655	4	72	0.33	0	3.354	1
22.688	4	63	0.57	1	3.399	0
38.737	4	76	0.26	0	2.579	1
45.787	4	75	0.24	0	2.342	1
57.837	4	83	0.54	1	2.163	0
71.87	4	55	0.44	1	2.458	0
79.903	4	65	0.55	1	2.76	0
86.936	4	70	0.61	1	2.739	0
94.969	4	21	0.96	1	2.071	0
108.002	4	71	0.36	1	3.098	0
118.035	4	79	0.33	0	2.065	1
138.101	4	35	0.78	1	2.537	0
148.134	4	81	0.1	0	2.351	1
157.184	4	45	0.37	0	3.068	1
170.217	4	52	0.47	1	1.859	0
185.266	4	82	0.25	0	2.072	1
196.299	4	40	0.79	1	2.526	0
205.332	4	56	0.68	1	0.925	0
213.365	4	53	0.54	1	1.683	0
219.415	4	66	0.25	0	1.233	1
231.481	4	72	0.34	0	2.31	1
238.514	4	82	0.23	0	2.649	1
245.581	4	82	0.48	1	3.215	0
255.647	4	41	0.63	1	3.065	0
263.68	4	33	0.8	1	1.906	0
272.713	4	42	0.6	1	3.023	0
280.746	4	72	0.5	1	2.451	0
285.813	4	46	0.77	1	1.058	0
296.846	4	22	0.98	1	2.532	0
307.896	4	64	0.33	0	1.521	1
