onset	duration	amount	Delay	choseAccept	RT	choseRight
12.047	4	43	38	1	2.707	1
20.08	4	45	107	0	1.067	0
35.146	4	57	89	0	2.166	0
41.196	4	27	130	0	1.637	0
51.229	4	85	129	0	1.007	0
60.262	4	39	95	0	1.217	0
70.328	4	54	23	1	2.085	1
75.395	4	32	74	0	1.648	0
80.461	4	56	93	0	1.984	0
85.528	4	29	58	0	2.157	0
100.577	4	44	92	0	1.793	0
107.61	4	77	161	0	1.434	0
117.66	4	78	108	0	1.237	0
124.693	4	24	139	0	1.354	0
132.726	4	30	23	1	2.096	1
138.759	4	45	72	0	1.904	0
148.792	4	67	74	0	2.107	0
160.825	4	33	163	0	2.342	0
168.858	4	39	161	0	1.225	0
190.891	4	65	156	0	1.001	0
198.941	4	28	132	0	1.009	0
208.974	4	50	129	0	1.073	0
216.023	4	66	71	0	1.563	0
233.073	4	61	141	0	1.312	0
243.122	4	41	27	1	2.845	1
256.155	4	29	44	0	1.93	0
267.205	4	77	142	0	1.67	0
278.255	4	34	43	1	2.617	1
291.321	4	54	22	1	1.832	1
306.387	4	81	58	1	2.198	1
