onset	duration	amount	Probability	choseAccept	RT	choseRight
17.284	4	56	0.44	0	1.4	0
23.318	4	54	0.52	0	2.426	0
39.351	4	63	0.27	0	3.673	0
46.375	4	58	0.83	1	1.605	1
58.408	4	50	0.39	0	0.995	0
72.453	4	42	0.58	0	1.813	0
80.487	4	57	0.58	1	1.657	1
87.522	4	66	0.25	0	2.624	0
95.556	4	49	0.43	0	0.846	0
108.601	4	40	0.66	0	1.29	0
118.647	4	78	0.26	0	1.361	0
138.692	4	30	0.7	1	2.215	1
148.714	4	35	0.78	0	1.322	0
157.748	4	35	0.7	1	2.406	1
170.782	4	25	0.89	0	2.802	0
185.815	4	62	0.3	n/a	n/a	n/a
196.861	4	61	0.67	1	1.758	1
205.895	4	52	0.41	n/a	n/a	n/a
213.941	4	52	0.47	0	0.274	0
219.963	4	79	0.49	0	0.278	0
232.009	4	70	0.61	0	0.412	0
239.043	4	58	0.42	0	3.075	0
246.066	4	50	0.57	0	1.568	0
256.1	4	57	0.51	1	1.244	1
264.134	4	76	0.44	0	0.84	0
273.168	4	83	0.32	0	2.445	0
281.214	4	22	0.96	0	1.848	0
286.261	4	39	0.49	0	1.546	0
297.295	4	83	0.28	0	1.675	0
308.317	4	58	0.45	0	1.25	0
