onset	duration	amount	Delay	choseAccept	RT	choseRight
16.283	4	23	176	0	1.46	1
23.316	4	32	111	1	1.578	0
34.365	4	50	129	1	1.364	0
42.415	4	35	171	1	1.745	0
51.465	4	83	105	1	0.897	0
58.498	4	24	87	0	1.56	1
70.547	4	36	114	1	1.841	0
78.597	4	28	123	1	1.84	0
97.646	4	44	92	1	1.693	0
102.695	4	29	75	1	1.339	0
111.728	4	41	55	1	0.713	0
122.778	4	74	52	1	0.634	0
133.827	4	34	43	1	0.802	0
142.894	4	41	27	1	0.767	0
149.943	4	67	41	1	0.702	0
158.993	4	34	176	1	0.62	0
166.042	4	58	36	1	0.724	0
179.075	4	66	58	1	0.69	0
196.124	4	25	108	1	1.715	0
204.174	4	27	91	1	1.102	0
210.224	4	71	76	1	0.781	0
233.273	4	43	38	1	1.03	0
241.306	4	60	124	1	0.633	0
249.355	4	57	89	1	0.71	0
258.388	4	25	141	0	1.168	1
276.454	4	27	142	1	1.125	0
281.504	4	36	140	1	0.875	0
289.537	4	67	103	1	0.893	0
298.569	4	39	161	1	0.65	0
309.636	4	71	176	1	0.778	0
