onset	duration	amount	Delay	choseAccept	RT	choseRight
19.704	4	41	174	1	1.038	0
29.737	4	79	92	1	0.773	0
38.77	4	77	142	1	0.749	0
49.82	4	39	104	1	1.383	0
63.869	4	30	36	1	1.058	0
78.901	4	29	44	1	1.268	0
84.951	4	33	78	1	0.775	0
101.984	4	45	72	1	0.746	0
110.017	4	78	129	1	0.712	0
121.049	4	80	39	1	0.802	0
126.116	4	55	163	1	0.725	0
131.166	4	25	176	0	1.976	1
144.215	4	22	21	1	1.641	0
161.264	4	49	172	1	0.951	0
169.314	4	66	145	1	0.657	0
177.347	4	42	145	1	0.784	0
190.396	4	55	107	1	0.931	0
200.429	4	29	58	1	1.555	0
206.462	4	81	58	1	0.692	0
217.512	4	32	74	1	1.446	0
225.544	4	65	159	1	0.801	0
234.594	4	40	159	1	0.913	0
240.627	4	85	129	1	0.715	0
250.66	4	25	74	1	1.241	0
259.71	4	71	88	1	0.692	0
266.742	4	28	163	1	1.803	0
277.809	4	31	74	1	1.207	0
287.841	4	50	41	1	1.108	0
297.891	4	58	72	1	0.973	0
308.924	4	30	23	1	1.21	0
