onset	duration	amount	Probability	choseAccept	RT	choseRight
17.83	4	44	0.44	1	1.713	1
23.863	4	50	0.48	0	0.65	0
39.929	4	50	0.39	0	0.837	0
46.962	4	58	0.62	0	1.872	0
58.994	4	46	0.33	0	0.798	0
73.06	4	70	0.61	1	1.701	1
81.127	4	49	0.43	0	1.468	0
88.16	4	29	0.83	1	1.543	1
96.193	4	39	0.49	0	1.074	0
109.225	4	78	0.26	0	1.666	0
119.275	4	40	0.79	1	2.054	1
139.324	4	61	0.5	0	1.597	0
149.373	4	31	0.61	0	1.353	0
158.423	4	77	0.38	0	0.797	0
171.472	4	28	0.89	1	1.225	1
186.505	4	49	0.44	0	0.912	0
197.571	4	72	0.33	0	0.753	0
206.604	4	24	0.91	1	1.594	1
214.637	4	82	0.48	0	1.101	0
220.687	4	79	0.45	0	0.787	0
232.719	4	54	0.52	0	1.083	0
239.769	4	28	0.63	0	1.424	0
246.802	4	22	0.89	0	2.158	0
256.835	4	68	0.64	0	1.326	0
264.868	4	61	0.67	1	1.624	1
273.917	4	72	0.34	0	0.766	0
281.967	4	36	0.59	0	1.547	0
287.033	4	41	0.6	0	1.017	0
298.083	4	32	0.57	0	1.161	0
309.116	4	46	0.48	0	0.941	0
