onset	duration	amount	Probability	choseAccept	RT	choseRight
15.056	4	65	0.55	0	1.518	1
25.106	4	82	0.09	1	1.074	0
35.139	4	57	0.3	0	0.896	1
46.188	4	22	0.98	1	2.06	0
54.221	4	23	0.96	0	1.502	1
64.255	4	55	0.44	0	1.262	1
73.304	4	52	0.47	0	0.968	1
80.37	4	50	0.57	0	1.252	1
89.404	4	83	0.28	0	0.946	1
96.453	4	79	0.33	0	0.817	1
107.502	4	62	0.18	0	0.782	1
117.568	4	31	0.79	0	2.545	1
129.618	4	49	0.51	0	0.849	1
140.667	4	81	0.1	0	1.152	1
150.7	4	39	0.3	0	0.751	1
158.75	4	46	0.21	0	0.697	1
170.816	4	33	0.62	0	1.401	1
191.881	4	63	0.27	0	0.747	1
205.947	4	84	0.25	0	0.795	1
213.98	4	24	0.96	1	1.218	0
221.03	4	72	0.5	0	0.962	1
232.079	4	77	0.43	0	1.826	1
241.112	4	23	0.83	1	1.179	0
252.145	4	22	0.96	0	2.149	1
260.195	4	21	0.96	0	1.315	1
272.261	4	82	0.47	0	0.715	1
281.31	4	30	0.7	0	2.4	1
286.377	4	53	0.48	0	0.954	1
292.41	4	85	0.59	0	1.117	1
306.476	4	58	0.46	0	0.764	1
