onset	duration	amount	Delay	choseAccept	RT	choseRight
15.46	4	76	161	0	1.812	1
22.493	4	67	74	0	1.763	1
33.543	4	27	91	0	1.128	1
41.576	4	24	139	0	0.86	1
50.609	4	75	60	0	0.76	1
57.642	4	31	76	0	0.912	1
69.676	4	25	108	0	1.129	1
77.725	4	63	37	1	1.337	0
96.775	4	23	61	0	1.492	1
101.825	4	41	129	0	0.928	1
110.858	4	67	23	1	1.015	0
121.891	4	39	95	0	1.304	1
132.941	4	78	108	0	1.106	1
141.974	4	60	124	0	0.832	1
149.024	4	41	55	0	1.34	1
158.058	4	80	39	1	1.355	0
165.091	4	25	176	0	0.558	1
178.124	4	54	23	1	1.102	0
195.174	4	65	159	0	1.125	1
203.207	4	58	55	0	1.804	1
209.241	4	56	93	0	0.767	1
232.29	4	44	92	0	0.706	1
240.323	4	81	58	0	1.903	1
248.373	4	85	129	0	0.909	1
257.406	4	77	142	0	0.723	1
275.439	4	71	176	0	0.593	1
280.489	4	33	103	0	0.613	1
288.539	4	66	58	0	1.66	1
297.572	4	24	125	0	0.691	1
308.605	4	61	141	0	0.63	1
