onset	duration	amount	Probability	choseAccept	RT	choseRight
18.401	4	83	0.54	0	0.863	1
28.451	4	57	0.51	1	0.817	0
38.501	4	45	0.37	0	1.194	1
49.534	4	58	0.45	1	2.383	0
57.584	4	73	0.74	1	1.105	0
67.617	4	31	0.61	0	2.714	1
76.667	4	40	0.66	1	2.117	0
83.717	4	82	0.48	1	1.367	0
92.767	4	58	0.46	1	1.068	0
99.816	4	22	0.96	0	1.591	1
110.85	4	75	0.24	0	1.946	1
120.899	4	46	0.77	1	1.225	0
132.933	4	64	0.33	0	1.079	1
143.982	4	52	0.47	1	1.229	0
154.016	4	50	0.39	0	1.861	1
162.049	4	32	0.57	1	1.525	0
174.082	4	77	0.39	1	2.068	0
195.132	4	57	0.58	1	1.68	0
209.165	4	75	0.48	1	0.852	0
217.215	4	82	0.31	0	1.106	1
224.248	4	76	0.26	0	0.849	1
235.298	4	49	0.44	1	1.095	0
244.331	4	21	0.96	0	1.145	1
255.364	4	83	0.28	0	1.242	1
263.397	4	25	0.89	0	1.838	1
275.43	4	33	0.62	0	1.751	1
284.48	4	66	0.25	0	1.807	1
289.53	4	70	0.39	0	1.728	1
295.563	4	35	0.78	1	2.273	0
309.597	4	58	0.62	1	1.466	0
