onset	duration	amount	Delay	choseAccept	RT	choseRight
16.168	4	73	44	1	1.437	0
23.218	4	41	174	0	1.368	1
34.268	4	75	60	1	1.123	0
42.301	4	69	172	0	1.517	1
51.35	4	39	95	0	1.527	1
58.384	4	45	157	0	1.274	1
70.416	4	54	23	1	0.82	0
78.466	4	45	107	0	1.189	1
97.515	4	29	44	0	1.531	1
102.582	4	32	111	0	0.872	1
111.615	4	50	129	0	0.828	1
122.648	4	33	78	0	1.329	1
133.681	4	24	38	0	1.186	1
142.73	4	74	121	0	1.585	1
149.78	4	66	58	1	1.274	0
158.813	4	48	128	0	1.194	1
165.846	4	58	72	1	1.038	0
178.88	4	63	37	1	0.81	0
195.912	4	30	36	1	1.163	0
203.945	4	23	134	0	0.892	1
209.978	4	28	132	0	0.766	1
233.044	4	80	39	1	1.009	0
241.077	4	23	42	0	0.836	1
249.126	4	23	61	0	1.075	1
258.16	4	25	108	0	0.831	1
276.209	4	58	53	0	1.35	1
281.275	4	29	58	0	0.892	1
289.308	4	80	145	1	1.062	0
298.341	4	41	55	1	1.341	0
309.374	4	32	57	1	1.622	0
