onset	duration	amount	Delay	choseAccept	RT	choseRight
15.469	4	43	19	1	1.564	0
24.502	4	24	89	0	1.458	1
32.535	4	41	27	1	1.23	0
42.568	4	56	93	1	1.626	0
56.601	4	75	41	1	0.941	0
64.634	4	78	129	1	1.111	0
74.667	4	39	161	0	1.219	1
80.716	4	62	180	0	1.47	1
86.766	4	25	70	0	1.375	1
100.799	4	39	104	1	1.706	0
109.832	4	78	108	1	1.521	0
121.882	4	24	125	0	0.967	1
131.931	4	25	141	0	0.85	1
139.981	4	27	91	0	1.1	1
147.031	4	43	38	1	1.03	0
154.064	4	52	139	0	1.369	1
163.113	4	71	176	0	1.497	1
170.163	4	44	143	0	1.174	1
182.196	4	35	171	0	0.896	1
193.246	4	25	74	0	1.296	1
205.295	4	67	41	1	1.21	0
210.345	4	40	159	0	0.901	1
219.395	4	65	159	0	0.832	1
232.444	4	77	161	0	1.48	1
247.494	4	71	76	1	1.064	0
266.526	4	66	145	0	1.012	1
275.559	4	71	88	1	0.828	0
286.592	4	34	176	0	0.96	1
297.625	4	45	72	1	1.678	0
308.658	4	24	87	0	1.093	1
