onset	duration	amount	Delay	choseAccept	RT	choseRight
15.12	4	45	26	1	1.293	1
21.153	4	27	142	0	1.101	0
37.203	4	32	74	0	1.596	0
44.252	4	65	156	1	1.105	1
56.286	4	58	73	1	0.862	1
70.335	4	31	74	0	1.355	0
78.368	4	33	103	0	0.984	0
85.418	4	55	163	1	1.44	1
93.451	4	74	52	1	0.899	1
106.483	4	67	74	1	0.983	1
116.516	4	77	24	1	0.878	1
136.549	4	27	130	0	1.041	0
146.582	4	49	140	0	1.615	0
155.632	4	57	89	1	1.242	1
168.664	4	60	124	0	1.635	0
183.714	4	28	123	0	1.093	0
194.747	4	82	74	1	0.84	1
203.78	4	23	77	0	1.248	0
211.83	4	25	176	0	0.907	0
217.863	4	50	59	1	1.166	1
229.896	4	81	58	1	1.112	1
236.929	4	55	107	1	1.117	1
243.978	4	58	55	1	0.938	1
254.012	4	23	176	0	0.832	0
262.061	4	67	103	1	1.165	1
271.094	4	30	23	1	0.791	1
279.127	4	22	27	0	1.542	0
284.177	4	29	75	0	1.378	0
295.21	4	41	129	1	1.779	1
306.243	4	66	71	1	0.772	1
