onset	duration	amount	Delay	choseAccept	RT	choseRight
12.027	4	43	38	0	1.883	0
20.077	4	45	107	0	1.417	0
35.143	4	57	89	0	1.341	0
41.176	4	27	130	0	1.111	0
51.242	4	85	129	1	1.249	1
60.291	4	39	95	0	0.998	0
70.357	4	54	23	1	1.299	1
75.424	4	32	74	0	0.797	0
80.49	4	56	93	0	1.695	0
85.54	4	29	58	0	0.847	0
100.589	4	44	92	0	1.092	0
107.622	4	77	161	0	1.486	0
117.688	4	78	108	0	1.685	0
124.738	4	24	139	0	1.057	0
132.771	4	30	23	0	1.71	0
138.804	4	45	72	0	1.896	0
148.853	4	67	74	0	2.141	0
160.903	4	33	163	0	1.031	0
168.952	4	39	161	0	0.866	0
191.018	4	65	156	0	1.752	0
199.067	4	28	132	0	0.835	0
209.117	4	50	129	0	1.254	0
216.15	4	66	71	1	1.623	1
233.199	4	61	141	0	1.722	0
243.232	4	41	27	0	2.075	0
256.281	4	29	44	0	1.095	0
267.331	4	77	142	1	2.145	1
278.363	4	34	43	0	0.917	0
291.413	4	54	22	0	1.875	0
306.445	4	81	58	1	1.225	1
