onset	duration	amount	Delay	choseAccept	RT	choseRight
17.043	4	25	70	0	1.852	1
27.11	4	22	27	0	1.423	1
36.142	4	74	121	0	1.436	1
47.192	4	55	163	0	1.252	1
61.241	4	75	60	1	1.94	0
76.29	4	78	129	1	1.507	0
82.323	4	28	163	0	0.84	1
99.373	4	35	171	0	0.942	1
107.405	4	42	145	0	0.784	1
118.455	4	77	24	1	1.216	0
123.521	4	80	39	1	1.041	0
128.571	4	66	58	0	1.51	1
141.604	4	23	110	0	0.823	1
158.653	4	31	76	0	0.928	1
166.702	4	39	104	0	0.764	1
174.752	4	71	88	0	1.534	1
187.801	4	50	59	0	1.646	1
197.851	4	49	172	0	0.859	1
203.884	4	23	77	0	0.777	1
214.933	4	29	75	0	0.641	1
222.966	4	24	87	0	0.852	1
232.016	4	36	114	0	1.014	1
238.065	4	65	137	0	1.773	1
248.098	4	45	26	1	1.881	0
257.131	4	65	159	0	0.613	1
264.181	4	56	172	0	1.54	1
275.213	4	75	41	1	1.362	0
285.263	4	33	103	0	0.855	1
295.296	4	33	78	0	1.186	1
306.345	4	66	145	0	1.231	1
