onset	duration	amount	Probability	choseAccept	RT	choseRight
13.033	4	77	0.39	1	2.109	0
20.067	4	39	0.3	0	1.252	1
31.116	4	84	0.25	0	0.907	1
39.149	4	65	0.55	0	2.611	1
48.182	4	25	0.89	0	1.971	1
55.215	4	61	0.67	1	2.312	0
67.248	4	44	0.44	0	0.886	1
75.282	4	79	0.45	0	2.331	1
94.331	4	35	0.73	1	2.946	0
99.381	4	41	0.63	1	2.324	0
108.414	4	74	0.39	n/a	n/a	n/a
119.463	4	22	0.89	0	1.757	1
130.496	4	50	0.39	1	1.312	0
139.529	4	46	0.21	0	2.15	1
146.579	4	83	0.28	0	1.801	1
155.629	4	71	0.36	0	0.928	1
162.662	4	32	0.57	1	2.66	0
175.695	4	23	0.83	0	1.906	1
192.728	4	82	0.29	0	1.757	1
200.761	4	39	0.49	0	1.083	1
206.81	4	30	0.7	1	2.138	0
229.843	4	82	0.31	0	0.931	1
237.893	4	66	0.25	0	1.813	1
245.943	4	49	0.43	0	1.095	1
254.976	4	72	0.34	0	0.823	1
273.008	4	63	0.57	1	2.501	0
278.075	4	83	0.52	1	1.934	0
286.125	4	56	0.68	1	1.766	0
295.174	4	50	0.48	0	1.418	1
306.224	4	49	0.71	n/a	n/a	n/a
