onset	duration	amount	Probability	choseAccept	RT	choseRight
16.45	4	36	0.59	1	0.968	0
25.5	4	77	0.38	0	0.989	1
33.55	4	82	0.23	0	0.7	1
43.599	4	35	0.73	1	0.708	0
57.632	4	49	0.43	0	1.47	1
65.665	4	62	0.3	0	0.776	1
75.714	4	72	0.33	0	0.711	1
81.764	4	35	0.7	1	0.747	0
87.814	4	56	0.44	1	1.414	0
101.863	4	42	0.6	1	0.937	0
110.913	4	78	0.42	1	1.075	0
122.945	4	41	0.6	1	1.728	0
132.978	4	28	0.63	0	1.846	1
141.028	4	44	0.44	0	2.198	1
148.077	4	25	0.89	1	1.679	0
155.11	4	58	0.83	1	1.152	0
164.16	4	42	0.58	0	1.936	1
171.21	4	61	0.67	1	0.952	0
183.243	4	31	0.61	1	0.819	0
194.276	4	79	0.45	1	1.51	0
206.308	4	72	0.5	1	1.004	0
211.358	4	43	0.69	1	0.881	0
220.407	4	82	0.09	0	0.772	1
233.44	4	49	0.71	1	0.977	0
248.489	4	28	0.89	1	0.8	0
267.555	4	81	0.1	0	0.962	1
276.605	4	74	0.39	0	0.98	1
287.654	4	39	0.49	0	1.591	1
298.704	4	83	0.52	1	1.029	0
309.753	4	22	0.98	1	1.276	0
