onset	duration	amount	Probability	choseAccept	RT	choseRight
19.368	4	82	0.25	1	1.271	1
29.4	4	75	0.24	1	0.848	1
38.433	4	60	0.51	1	0.789	1
49.483	4	52	0.47	1	1.426	1
63.515	4	49	0.71	1	1.575	1
78.548	4	56	0.68	1	1.473	1
84.581	4	71	0.19	1	1.577	1
101.63	4	45	0.37	0	1.423	0
109.663	4	53	0.54	0	2.27	0
120.712	4	35	0.78	1	1.931	1
125.762	4	74	0.39	1	1.657	1
130.812	4	62	0.3	1	2.036	1
143.844	4	35	0.7	1	2.144	1
160.893	4	83	0.28	1	1.213	1
168.943	4	58	0.83	1	1.138	1
176.993	4	42	0.6	1	2.181	1
190.025	4	77	0.39	1	0.958	1
200.058	4	58	0.46	1	1.302	1
206.092	4	68	0.64	1	0.752	1
217.124	4	83	0.52	1	0.673	1
225.157	4	32	0.57	0	1.259	0
234.19	4	65	0.55	1	0.815	1
240.239	4	72	0.34	1	0.719	1
250.272	4	64	0.33	1	2.115	1
259.305	4	85	0.59	1	0.698	1
266.338	4	82	0.09	1	1.232	1
277.387	4	76	0.43	1	0.852	1
287.437	4	72	0.4	1	0.966	1
297.503	4	82	0.29	1	0.846	1
308.536	4	61	0.67	1	0.837	1
