onset	duration	amount	Probability	choseAccept	RT	choseRight
14.991	4	57	0.51	1	1.438	0
23.024	4	49	0.43	1	1.411	0
38.073	4	23	0.83	1	1.48	0
44.106	4	78	0.26	0	1.177	1
54.155	4	84	0.25	0	2.364	1
63.205	4	70	0.61	1	1.234	0
73.254	4	56	0.44	1	1.976	0
78.304	4	21	0.97	1	1.909	0
83.354	4	72	0.4	1	2.578	0
88.403	4	79	0.33	0	1.808	1
103.453	4	62	0.18	0	2.233	1
110.502	4	83	0.54	1	1.523	0
120.535	4	65	0.55	1	0.962	0
127.568	4	58	0.83	1	0.911	0
135.601	4	71	0.19	0	1.298	1
141.651	4	76	0.43	1	1.443	0
151.683	4	40	0.39	1	1.218	0
163.733	4	24	0.91	1	1.527	0
171.782	4	61	0.67	1	0.965	0
193.831	4	56	0.68	1	1.289	0
201.864	4	22	0.96	1	1.426	0
211.897	4	28	0.89	1	1.337	0
218.93	4	57	0.3	1	3.029	0
235.979	4	46	0.48	1	1.645	0
246.028	4	46	0.21	0	1.317	1
259.078	4	49	0.56	1	1.444	0
270.111	4	33	0.8	1	2.34	0
281.143	4	21	0.93	1	2.372	0
294.176	4	82	0.23	0	1.248	1
309.225	4	21	0.96	0	1.947	1
