onset	duration	amount	Probability	choseAccept	RT	choseRight
14.985	4	22	0.89	1	1.289	1
20.035	4	42	0.6	1	1.069	1
35.067	4	63	0.27	0	2.197	0
51.116	4	50	0.39	1	2.737	1
61.166	4	71	0.36	0	2.28	0
70.215	4	53	0.54	1	1.298	1
78.248	4	39	0.49	0	2.795	0
86.298	4	31	0.79	1	1.159	1
99.347	4	30	0.7	1	2.152	1
116.396	4	72	0.5	1	1.897	1
126.446	4	23	0.96	1	1.235	1
134.495	4	62	0.3	0	2.058	0
142.528	4	52	0.47	1	2.074	1
154.561	4	76	0.26	0	1.534	0
163.61	4	58	0.62	1	1.043	1
172.643	4	42	0.58	1	2.194	1
181.693	4	64	0.34	0	1.241	0
191.726	4	72	0.33	0	2.048	0
201.792	4	81	0.1	0	1.067	0
212.841	4	79	0.49	1	2.411	1
222.874	4	22	0.98	1	0.869	1
229.908	4	57	0.58	1	1.45	1
239.956	4	40	0.66	1	1.158	1
245.006	4	44	0.44	0	2.778	0
250.072	4	52	0.41	1	2.531	1
265.105	4	68	0.64	1	1.129	1
273.138	4	24	0.96	1	1.381	1
283.187	4	50	0.57	1	1.393	1
299.236	4	43	0.69	1	2.42	1
309.269	4	75	0.24	0	2.081	0
