onset	duration	amount	Delay	choseAccept	RT	choseRight
18.099	4	43	19	1	1.85	0
23.166	4	67	41	1	0.973	0
33.215	4	58	73	1	1.206	0
42.248	4	66	58	1	1.239	0
49.281	4	62	180	0	1.774	1
67.33	4	49	140	0	2.315	1
78.38	4	43	120	0	1.396	1
88.446	4	77	142	0	1.617	1
103.512	4	58	53	1	1.506	0
112.544	4	32	74	0	2.418	1
125.594	4	80	145	0	1.757	1
135.627	4	45	157	0	2.196	1
152.692	4	52	139	0	1.757	1
157.742	4	23	61	0	1.78	1
171.808	4	48	128	0	1.951	1
179.858	4	67	103	0	2.929	1
185.907	4	55	107	0	1.993	1
194.94	4	71	76	1	1.895	0
203.99	4	77	24	1	1.972	0
212.023	4	24	38	1	1.46	0
220.055	4	58	55	1	0.932	0
229.105	4	57	89	1	2.442	0
238.138	4	25	108	0	1.239	1
245.171	4	32	57	0	2.11	1
251.204	4	81	58	1	1.343	0
263.237	4	36	140	0	1.227	1
273.269	4	31	74	0	2.365	1
285.319	4	24	89	0	1.868	1
298.385	4	33	103	0	1.415	1
308.451	4	40	159	0	1.027	1
