onset	duration	amount	Delay	choseAccept	RT	choseRight
15.196	4	78	108	1	2.3	1
22.245	4	81	58	1	1.418	1
33.295	4	29	58	0	1.827	0
41.328	4	44	92	1	2.204	1
50.361	4	27	91	0	1.059	0
57.394	4	28	132	0	1.327	0
69.427	4	43	19	1	2.122	1
77.46	4	27	142	0	1.097	0
96.509	4	39	161	0	1.879	0
101.576	4	43	38	1	1.46	1
110.609	4	67	103	1	1.742	1
121.642	4	39	95	1	1.639	1
132.675	4	55	163	1	1.931	1
141.724	4	30	36	1	1.473	1
148.757	4	45	107	0	1.572	0
157.791	4	27	130	0	1.024	0
164.824	4	23	176	0	1.021	0
177.873	4	40	159	1	1.251	1
194.923	4	33	78	1	0.921	1
202.956	4	23	42	0	1.206	0
208.989	4	25	141	0	1.073	0
232.038	4	39	104	0	1.695	0
240.088	4	70	108	1	1.646	1
248.121	4	28	163	0	1.912	0
257.187	4	28	123	0	1.788	0
275.236	4	23	134	0	1.157	0
280.286	4	25	74	0	1.842	0
288.319	4	60	124	1	1.202	1
297.386	4	67	41	1	1.114	1
308.419	4	73	44	1	1.798	1
