onset	duration	amount	Delay	choseAccept	RT	choseRight
14.713	4	71	88	1	2.187	1
19.779	4	71	76	1	1.384	1
34.845	4	67	74	1	0.984	1
50.911	4	58	55	1	1.095	1
60.944	4	54	126	0	1.29	0
69.977	4	49	140	0	2.055	0
78.01	4	82	74	1	1.544	1
86.043	4	22	21	0	1.594	0
99.076	4	75	41	1	1.148	1
116.126	4	32	111	0	2.43	0
126.175	4	56	172	1	1.968	1
134.225	4	80	39	1	1.798	1
142.275	4	32	74	0	1.499	0
154.324	4	54	22	0	2.503	0
163.391	4	69	172	1	1.198	1
172.44	4	52	139	0	1.718	0
181.49	4	23	61	0	1.553	0
191.54	4	66	145	1	1.658	1
201.573	4	45	26	1	1.683	1
212.622	4	66	58	1	1.348	1
222.655	4	36	140	0	2.041	0
229.688	4	28	59	0	1.414	0
239.738	4	65	137	1	1.325	1
244.788	4	22	27	0	1.68	0
249.854	4	62	180	1	1.783	1
264.904	4	64	89	1	1.031	1
272.937	4	41	174	0	2.377	0
282.97	4	76	161	1	1.414	1
299.003	4	33	103	0	1.914	0
309.052	4	42	145	0	2.085	0
