onset	duration	amount	Probability	choseAccept	RT	choseRight
18.366	4	82	0.29	0	1.559	1
23.416	4	47	0.72	1	1.802	0
33.45	4	60	0.51	1	1.61	0
42.482	4	21	0.96	0	1.329	1
49.532	4	84	0.25	0	1.478	1
67.581	4	40	0.71	1	1.33	0
78.614	4	82	0.25	1	1.511	0
88.647	4	81	0.1	0	0.978	1
103.696	4	21	0.93	0	1.358	1
112.746	4	42	0.58	0	1.752	1
125.78	4	22	0.89	0	1.253	1
135.812	4	33	0.91	1	1.409	0
152.845	4	56	0.44	0	1.257	1
157.894	4	72	0.5	1	1.222	0
171.927	4	72	0.33	1	1.676	0
179.96	4	46	0.48	0	1.449	1
186.01	4	50	0.39	0	2.011	1
195.06	4	64	0.34	0	1.397	1
204.11	4	22	0.96	0	1.128	1
212.159	4	29	0.83	1	1.548	0
220.192	4	82	0.23	1	1.672	0
229.225	4	31	0.79	1	1.454	0
238.275	4	46	0.77	1	1.339	0
245.325	4	31	0.61	1	2.052	0
251.358	4	39	0.3	0	1.735	1
263.391	4	41	0.63	1	1.358	0
273.424	4	85	0.59	1	1.088	0
285.457	4	22	0.98	0	1.206	1
298.49	4	64	0.33	0	1.115	1
308.556	4	63	0.57	1	1.568	0
