onset	duration	amount	Delay	choseAccept	RT	choseRight
17.477	4	34	176	0	1.363	1
23.527	4	45	157	0	1.812	1
39.593	4	35	171	0	0.888	1
46.626	4	24	87	0	1.189	1
58.676	4	58	53	1	1.796	0
72.708	4	49	172	0	3.708	1
80.742	4	74	52	1	2.162	0
87.775	4	58	73	1	2.038	0
95.808	4	24	89	0	1.225	1
108.857	4	36	114	0	1.13	1
118.907	4	75	60	1	2.507	0
138.94	4	25	176	0	1.334	1
148.989	4	50	129	0	1.241	1
158.022	4	85	129	1	1.213	0
171.055	4	32	57	1	1.721	0
186.088	4	83	105	1	1.288	0
197.121	4	33	163	0	1.121	1
206.154	4	50	59	1	1.097	0
214.187	4	80	145	1	0.982	0
220.237	4	31	76	0	1.88	1
232.286	4	45	72	1	1.14	0
239.319	4	24	125	0	1.451	1
246.369	4	30	23	1	1.289	0
256.419	4	77	161	1	1.181	0
264.452	4	63	37	1	0.966	0
273.501	4	65	159	1	1.048	0
281.535	4	57	89	1	1.484	0
286.601	4	31	74	1	2.341	0
297.651	4	74	121	1	1.202	0
308.7	4	67	23	1	1.594	0
