onset	duration	amount	Delay	choseAccept	RT	choseRight
15.088	4	24	38	0	1.867	1
24.137	4	58	36	1	1.226	0
32.17	4	55	107	1	1.888	0
42.204	4	32	111	0	1.264	1
56.253	4	50	59	1	2.25	0
64.302	4	32	57	0	0.983	1
74.352	4	27	91	0	1.394	1
80.385	4	30	36	0	1.842	1
86.418	4	42	145	0	1.453	1
100.484	4	41	27	1	1.329	0
109.517	4	45	72	1	1.848	0
121.55	4	49	140	0	2.412	1
131.583	4	79	92	1	1.56	0
139.616	4	60	124	n/a	n/a	n/a
146.666	4	41	174	1	0.984	0
153.716	4	33	103	0	0.932	1
162.765	4	28	163	0	2.689	1
169.799	4	69	172	1	1.816	0
181.831	4	77	24	n/a	n/a	n/a
192.881	4	85	129	1	1.07	0
204.931	4	71	76	1	1.154	0
209.981	4	80	145	1	1.818	0
219.03	4	36	114	0	1.049	1
232.08	4	76	161	1	1.885	0
247.129	4	56	93	1	1.569	0
266.178	4	67	23	1	1.177	0
275.211	4	25	108	0	1.026	1
286.244	4	58	53	1	1.659	0
297.277	4	34	43	0	0.94	1
308.31	4	27	130	0	1.283	1
