onset	duration	amount	Delay	choseAccept	RT	choseRight
18.259	4	74	52	1	1.474	1
23.309	4	73	44	1	1.474	1
33.342	4	29	75	0	1.892	0
42.375	4	25	70	0	1.268	0
49.425	4	28	132	0	1.461	0
67.457	4	29	58	0	1.065	0
78.507	4	24	125	0	1.595	0
88.556	4	25	141	0	1.003	0
103.606	4	81	58	1	1.335	1
112.656	4	23	77	0	0.856	0
125.688	4	28	59	0	1.675	0
135.721	4	34	176	0	0.89	0
152.754	4	65	137	1	2.496	1
157.804	4	35	171	0	1.618	0
171.853	4	66	58	1	1.038	1
179.887	4	67	74	1	3.469	1
185.936	4	71	88	1	2.578	1
194.969	4	67	41	1	1.419	1
204.019	4	50	41	0	1.252	0
212.069	4	39	161	0	3.157	0
220.102	4	24	89	0	2.493	0
229.135	4	22	27	0	1.05	0
238.184	4	49	172	0	1.431	0
245.234	4	75	41	1	2.585	1
251.284	4	40	159	0	1.771	0
263.333	4	54	22	1	1.211	1
273.366	4	25	74	0	0.826	0
285.399	4	30	23	0	0.896	0
298.449	4	32	74	0	1.001	0
308.498	4	58	55	1	1.331	1
