onset	duration	amount	Probability	choseAccept	RT	choseRight
17.706	4	84	0.25	1	2.153	1
27.739	4	21	0.96	0	1.282	0
37.788	4	83	0.32	1	1.681	1
48.821	4	42	0.6	1	2.66	1
56.854	4	83	0.54	1	2.514	1
66.887	4	21	0.97	0	1.105	0
75.92	4	53	0.54	1	1.555	1
82.953	4	22	0.98	1	2.88	1
91.986	4	28	0.89	1	1.898	1
99.019	4	65	0.55	1	2.257	1
110.052	4	56	0.44	1	2.882	1
120.085	4	71	0.19	0	2.021	0
132.118	4	64	0.34	1	1.835	1
143.168	4	54	0.52	1	1.629	1
153.201	4	72	0.5	1	1.711	1
161.234	4	31	0.79	1	2.918	1
173.283	4	35	0.73	0	1.336	0
194.333	4	82	0.23	1	1.553	1
208.366	4	61	0.67	1	1.645	1
216.398	4	41	0.6	0	2.167	0
223.448	4	23	0.96	1	3.312	1
234.481	4	74	0.39	1	1.863	1
243.514	4	57	0.3	0	2.081	0
254.564	4	82	0.47	1	1.389	1
262.597	4	23	0.83	0	2.939	0
274.63	4	28	0.63	0	1.618	0
283.679	4	41	0.63	0	2.608	0
288.729	4	63	0.27	0	3.631	0
294.779	4	47	0.72	0	2.087	0
308.812	4	58	0.46	0	1.278	0
