onset	duration	amount	Delay	choseAccept	RT	choseRight
12.624	4	77	161	1	1.968	0
17.691	4	44	92	0	1.57	1
32.74	4	23	134	0	0.972	1
48.773	4	24	139	0	1.057	1
58.806	4	58	72	1	1.737	0
67.856	4	74	121	0	3.132	1
75.905	4	82	74	1	1.14	0
83.938	4	24	87	0	1.641	1
96.971	4	29	44	0	1.619	1
114.021	4	45	107	0	1.436	1
124.07	4	23	61	0	1.35	1
132.12	4	22	21	0	1.248	1
140.17	4	61	141	1	2.428	0
152.203	4	78	129	1	1.379	0
161.236	4	31	76	0	1.165	1
170.285	4	56	172	0	1.83	1
179.335	4	41	129	0	1.297	1
189.385	4	52	139	0	2.628	1
199.417	4	66	71	1	1.538	0
210.451	4	23	42	0	2.161	1
220.483	4	25	176	0	2.379	1
227.516	4	64	89	1	2.176	0
237.549	4	33	78	0	2.604	1
242.6	4	39	104	0	1.468	1
247.666	4	66	145	1	1.742	0
262.699	4	43	38	1	2.003	0
270.748	4	23	176	0	1.528	1
280.781	4	45	26	1	2.026	0
296.814	4	62	180	1	2.605	0
306.847	4	36	140	0	1.355	1
