onset	duration	amount	Delay	choseAccept	RT	choseRight
19.942	4	33	163	0	1.6	0
29.991	4	79	92	1	1.167	1
39.041	4	52	139	1	1.089	1
50.074	4	34	43	1	1.297	1
64.106	4	62	180	1	1.135	1
79.156	4	71	76	1	1.312	1
85.189	4	81	58	1	1.027	1
102.221	4	30	36	1	1.237	1
110.271	4	27	130	0	1.517	0
121.321	4	58	36	1	1.283	1
126.387	4	65	137	1	1.016	1
131.453	4	44	143	0	1.988	0
144.487	4	56	93	1	0.92	1
161.535	4	41	55	1	1.21	1
169.568	4	74	121	1	1.204	1
177.618	4	74	52	1	1.007	1
190.651	4	27	91	0	1.478	0
200.684	4	28	123	0	1.352	0
206.733	4	41	27	1	1.15	1
217.766	4	30	23	0	1.089	0
225.799	4	25	176	0	1.118	0
234.849	4	78	108	1	1.107	1
240.882	4	58	55	1	1.024	1
250.915	4	54	126	1	1.172	1
259.948	4	24	139	0	1.113	0
266.997	4	73	44	1	1.097	1
278.03	4	65	159	1	1.236	1
288.08	4	23	42	0	1.225	0
298.113	4	34	176	0	1.909	0
309.146	4	63	37	1	2.215	1
